6.00358e+06,-87762.9,287086,-46531.9,-54472.2,-204430,-186024,-138168,-33610,30309.5,84689.1,50400.6,59997.4,33240.7,-45264.9,-37937.2,-29591.6,-26822,563.311,5178.29,8761.29,-16327.4,-48072.3,-19667.5,-26252.8,-5468.95,21436.8,9146.14,7304.07,15812.3,6618.95,-15801.1,-3800.02,-628.447,988.88,4773.61,-507.262,-12416.9,-2157.78,-15286.9,-10365.5,1210.18,3452.65,-8618.24,-9107.92,-2607.91,-2402.1,-5407.99,-9314.82,5235.46,-485.561,-3805.72,-2161.27,-1390.16,-6026.39,-7057,-435.488,-1638.34,-9766.66,-1976.5,-645.465,-6718.06,-7260.77,-3790.43,-2709.53,-3270.67,-8113.72,-4626.09,-866.324,-2952.05,-5045.39,-4478.77,-2044.54,-3247.51,-4343.62,-4935.34,-4162.33,-5539.85,-2384.36,-3741.23,-5446.91,-1630.17,-4826.46,-6303.68,-5182.69,-4174.99,-1116.87,-4673.47,-4155.04,-4572.94,-216.66,-6118.64,-4145.59,-4886.58,-2501.09,827.508,-6589.19,-6216.93,-1556.4,-5025.28,-5132.87,-3736.96,-2317.85,-5377.34,-3819.26,-3525.2,-4461.32,-4921.22,-3314.56,-2530.34,-5538,-2530.37,-3314.53,-4921.22,-4461.31,-3525.2,-3819.25,-5377.34,-2317.85,-3736.96,-5132.88,-5025.28,-1556.4,-6216.92,-6589.19,827.514,-2501.08,-4886.57,-4145.6,-6118.64,-216.675,-4572.94,-4155.04,-4673.48,-1116.88,-4174.99,-5182.7,-6303.68,-4826.45,-1630.16,-5446.91,-3741.23,-2384.36,-5539.85,-4162.31,-4935.33,-4343.61,-3247.51,-2044.54,-4478.77,-5045.39,-2952.05,-866.323,-4626.1,-8113.72,-3270.69,-2709.53,-3790.43,-7260.76,-6718.05,-645.463,-1976.51,-9766.67,-1638.34,-435.502,-7057,-6026.38,-1390.16,-2161.26,-3805.72,-485.566,5235.46,-9314.81,-5407.98,-2402.08,-2607.93,-9107.92,-8618.27,3452.66,1210.18,-10365.5,-15286.9,-2157.78,-12416.9,-507.26,4773.61,988.863,-628.446,-3800.04,-15801.1,6618.95,15812.3,7304.07,9146.13,21436.8,-5468.95,-26252.8,-19667.5,-48072.3,-16327.4,8761.29,5178.29,563.312,-26822,-29591.6,-37937.2,-45264.9,33240.7,59997.5,50400.6,84689.2,30309.4,-33610,-138168,-186024,-204430,-54472.2,-46532,287086,-87763
-3700.48,-297757,-204534,-84466.1,105640,-57675.8,6766.96,66564,-65827.2,-13876.5,42451.2,-25028.5,-26920.1,-53038.6,-13964,-16009,1174.91,-4618.08,-17269.5,-6180.22,-29060.6,-13387.6,222.661,-9950.72,-1145.65,8118.25,-400.957,14141.4,-6365.86,2176.96,1753.25,-3747.25,11882.1,8269.04,-3430.39,-9012.5,1930.26,-282.406,-4161.9,-3846.24,4381.57,5435.27,-6463.5,1355.52,2121.2,-1459.88,18.6162,3677.37,1326.74,292.41,2392,1887.28,2722.65,-1971.02,993.744,6009.7,1364.88,1680.18,3112.94,2649.56,5324.45,-764.721,4033.88,4215.47,-1412.35,2719.95,5479.54,942.688,-2770.71,4616.26,4419.7,1648.07,1170.23,1945.99,4188.39,2587.18,2322.16,1657.76,1744.37,6114.17,1499.58,814.859,5892.32,1360.97,-73.3286,3732.55,3960.66,2949.32,137.387,5454.33,3176.57,2715.65,535.667,6254.72,1625.58,3039.62,6129.99,3275.39,1750.14,2772.68,3496.97,3927.45,2626.79,4085.77,3285.09,2351.03,2919.44,3651.88,3536.27,2739.3,3745.71,3027.78,5372.05,3039.82,3369.55,3857.21,3630.79,4894.8,3081.25,4519.86,4386.91,4021.87,1492.17,3985.07,4791.19,3657.27,4820.5,3753.23,5398.65,3053.35,1872.77,4812.84,5040.31,4956.13,5957.57,2541.19,5356.64,5776.19,2944.04,1374.97,5341.83,4789.35,6886.58,4454.9,2286.26,2773.97,1533.53,6841.49,4795.01,3541.81,3337.04,6559.23,5730.52,615.83,5541.39,8246.64,6252.88,3486.35,11296.9,10851,1268.24,2695.12,7790.84,546.549,3632.06,6210.62,2482.1,-714.067,4961.69,5789.08,-7297.97,1605.93,12541.2,7956.9,7599.91,11518.9,15897.8,6946.83,4285.65,4767.45,16618.9,12474.6,11294.2,5933.04,-14453.3,10482,14360.6,-9858.8,-11630.8,10405.6,13325.4,24316.3,-5058.06,18531.1,15239,9747.93,30133.8,45792.5,29571.4,11629.5,22999.8,3832.09,-16256.2,-5180.25,13854.5,-30407.5,-13688.9,18189.2,4113.66,-81994.4,-26464.4,69619.9,-25698.8,17069.4,130090,-22398,-4310.41,122791,-64895.7,6677.07
-82485,-50141,125928,-100537,-106172,68087.7,130972,82170.5,-2326.52,-86408.6,-16092.3,62520.9,-1777.83,8312.48,1378.02,1855.76,-29332.7,11001.5,16085.2,-15766.9,-38047.4,366.863,-3921.59,-2453.13,5516.42,-9925.95,911.438,5176.98,11313.6,-7100.21,12858.5,8137.22,5454.39,5483.52,3576.1,-2037.72,2040.47,-2502.56,-2717.02,11911.1,-2350.58,-3393.49,-1562.5,3061.26,2694.63,-3261.4,-5798.65,11623.9,5458.35,-5339.37,3124.52,1940.37,3037.43,1621.63,2756.16,-3391.78,9303.43,1426.15,1213.78,-1326.08,271.176,9295.45,2112.46,-5553.98,1635.24,5991.69,2953.43,-744.798,4919.53,162.928,1301.84,6196.85,3305.02,-2501.19,1893.18,5274.12,55.1265,1769.78,3206.53,-742.622,3573.73,2276.11,869.325,1890.53,2811.13,879.356,-466.806,3458.46,4355.68,-1478.62,1890.38,2417.16,2285.38,975.639,1005.18,808.81,5072.75,2785.94,1172.96,1104.68,1408.16,2044.64,1910.65,824.119,3026.82,2806.1,-50.7031,1414.5,1596.33,1965.44,2623.81,1920.68,687.535,2631.45,1844.45,1085.58,1285.51,1664.87,1729.09,1427.31,2858.77,2147.03,1636.48,1581.93,843.779,1561.51,2238.28,1715.83,3443.56,3349.84,-672.656,781.768,170.997,2488.3,1983.33,4379.68,1388.96,1003.03,171.243,4761.38,-175.171,-1781.37,2780.11,8847.59,236.352,711.416,2930.19,-1272.67,1343.71,2125.35,3651.43,-604.508,2169.46,3873.56,-1698.18,314.137,3134.95,974.929,3542.56,3108.36,5146.32,3072.48,1919.9,1761.65,1406.45,1687.46,198.905,5672.54,-1401.41,-1694.06,766.246,-5019.62,-3910.52,-2940.11,6297.68,-433.45,1949.07,11535.9,3572.35,-900.213,-2207.59,6966.17,8022.06,6166.96,9337.49,-7639.8,-6217.61,969.888,2175.56,-8038.47,-16667,9431.53,28328.9,-16495.2,-574.953,20804.5,13730.3,13864,32611.9,28766.3,5466.24,-13413.4,36398.4,8003.46,-45139.4,6978.51,17631.6,-39493.4,-42071.2,9877.46,-18481.4,-48589.7,-40647,41259.5,37377.5,-60984.2,-33176.3,66370.9,-133561,151720
94383.2,-6818.28,19502.6,184095,-39822.2,-41945,-147515,-78085.4,-30140,-57355,-16570,-38712.5,8641.7,40443.7,-2647.97,-36205.8,-32729.3,-6041.77,2109.53,73.6638,2052.17,-1611.94,4768.17,-26798.1,-25044.2,2906.83,-7529.2,-21681.8,2373.28,3548.57,-6821.85,-20040.5,-16673.6,-258.34,-4684.63,-4336.25,-5726.49,-5145.25,792.211,3251.54,-10410,-16309.2,2105.59,1605.82,-8036.28,-3229.61,2199.2,-11672,-5278.91,-2774.34,-4071.42,-2797.94,-6043.13,85.5537,-2651.36,-4910.29,-3737.77,2244.6,-7184.32,-6567.61,-1172.22,138.197,-2450.63,-2323.24,-7111.99,-2852.71,-1514.38,493.464,-5164.77,1171.29,-2633.43,-4636.45,753.955,2550.81,-5291.68,-6192.61,926.42,1003.03,-1496.46,-3493.15,-1179.88,-1009.81,-2863.64,-876.294,-1687.4,-890.061,-1088.19,-1207.45,-3313.3,-1137.94,-1310.91,-496.625,-3777.31,-1555.48,1089.63,-2223.36,-3253.59,424.712,-1810.11,19.875,-593.449,-2942.84,-1285.95,300.804,-941.227,-1958.01,331.461,-1537.39,-1715.56,-740.008,-1155.35,-768.721,-642.715,197.07,-2116.6,-805.188,-269.859,-1670.35,-469.061,-344.191,-208.778,-1205.64,-374.732,709.137,-896.964,-2280.37,242.104,553.777,-1438.13,-234.235,2687.65,-735.656,-1751.39,-4014.25,3131.48,1932.29,-1905.27,-490.968,3027.92,-1944.97,221.889,30.8984,-414.01,-200.412,5772.62,1027.12,-2180.47,1110.84,617.714,-1485.61,88.1948,4849.81,549.557,-1909.72,1506.56,-1101.43,-3997.13,3273.69,2858.8,174.563,1234.24,8096.57,243.97,-1061.13,-1387.15,4913.14,2845.93,-1177.01,4937.68,-81.2891,-5205.45,-5763.61,2165.88,58.8257,-5524.27,4340.24,3525.84,-5738.98,8697.95,9027.89,-3701.95,-9860.82,4090.61,23503.2,2390.24,-8705.77,5919.35,7945.36,-22024.6,3558.83,9514.19,-4649.8,-3662.15,11268.7,15004.9,1940.18,10400,24044.2,26880.6,7563.97,22559.3,50395.9,5511.15,6172.13,29057.3,9338.37,-5216.55,-20883.8,2336.33,44845.9,-16492.4,-36343,22227.3,19234.4,-18858.5,524.216,107990,3016.36,-97356,137884
-8649.34,30385.6,62113.5,-97965.8,91713.1,13081.9,-101488,-83323.8,-95650.2,-7604.44,11603.5,18398.6,1906.1,-22969.8,-40092.8,-11008.4,5701.13,-1969.61,-26359.5,4320.38,34987.9,-4862.29,-12969.6,-6280.49,5721.81,-9170.45,-1029.5,6984.91,12375.1,-2327.59,-22315.3,-2779.2,-11496,-11900.1,2240.17,5767.58,-7627.22,30.7043,-6608.11,-7956.66,-3285.03,2660.61,-2806.81,-4006.99,-5313.57,6108.09,847.431,-9967.86,194.878,-3427.19,-3234.74,-2985.13,2591.38,1295.21,-1918.32,-7583.42,-1809.59,2256.89,-1711.76,-1510.98,-1364.77,-4548.79,-282.115,3592.34,310.496,-6536.93,-1913.26,413.476,3519,-4735.66,24.3359,-600.748,31.2705,-1877.61,-1624.73,-1188.38,538.26,-1845.53,-1883.72,52.9022,1064.96,-106.822,-1580.8,-57.4192,-1081.15,-2370.39,2039.4,1176.81,-2638.01,697.131,493.745,-587.708,760.025,-1901.68,-1096.98,1694.15,410.393,-2521.54,931.566,-173.655,-420.566,-481.891,1291.64,-695.078,-1032.9,1023.02,-326.022,677.121,1313.91,-735.718,-1415.25,696.662,1292.57,-568.285,263.809,922.278,1016.55,-2705.71,-1098.51,2422.23,-428.992,1136.37,-519.968,-1034.69,1672.73,1438.85,-849.503,-2692.78,2004.6,2838.93,-83.623,328.522,-108.624,305.354,-1841.58,2383.27,-122.176,225.983,1003.49,89.4514,721.035,-442.987,159.824,3015.54,-85.517,1603.46,5539.73,1707.54,-2447.11,2200.85,4734.91,-1484.51,941.526,3199.45,-596.333,-192.631,1808.55,-1699.83,-2474.47,4999.9,6268.18,-3529.35,2729.08,3445.84,10010.8,-6354.42,-1664.33,11553.1,6675.24,-5321.35,351.816,2552.86,-5375.1,-2368.15,4375.92,-2653.1,-11870,1486.61,7183.26,-1497.24,-6584.35,7974.53,3539.01,-6217.76,4344.67,23767.5,-1383.76,-18233.9,16749.2,-3846.03,1183.42,-10448.1,5082.78,-7361.87,-6334.56,19704.5,5223.63,-15187.5,18740.8,26139,1369.3,5845.08,40659.3,48978.2,-13943.2,11913.1,27206.5,18416.2,-6813.58,12474.2,52048.1,-6507.9,-11119.6,18143,-49321,52935.9,25024,20308.6,-8667.13,-25368.3
-30970.4,6403.33,48331.6,63400.3,-69423.8,43142.6,45155.9,-68633.9,6403.09,1664.92,18668.3,32400,-19569.7,-8652.41,-5218.59,5564.88,6058.2,5480.77,17179.2,-16288.5,1862.79,-3705.6,8347.5,13409.7,-3483.88,-4844.61,4633.89,16581.6,-4910.97,-5095.58,16.0532,8097.33,3591.01,564.176,4706.57,-1804.09,-7270.95,3525.32,2889.77,-5755.8,3012.89,503.619,3344.66,-4082.89,3600.56,-7990.37,-3371.78,1649.33,5743.42,8475.96,-11160.7,-8041.46,4444.88,2192.62,-1244.46,1798.11,-1222.89,231.773,-855.473,1463.62,3888.13,-2743.6,-5651.63,6437.65,1236.16,-708.792,1792.68,-1171.46,-4379.8,-514.351,1268.16,3074.61,-3490.29,-549.522,2273,-204.645,-4674.76,-460.766,4323.84,-1307.54,-6645.9,2729.46,3472.53,-1890.1,-1974.99,439.764,-2414.39,-679.151,3362.82,1015.36,-1138.98,-1827.72,1534.83,-256.225,-822.086,-1214.03,239.423,1833.39,-1125.11,-2127.12,940.017,498.724,-1350.02,89.0405,-224.477,-399.08,773.804,-1166.25,-747.277,1160.29,55.4385,-1690.31,-581.771,834.756,-89.6484,99.6934,-253.656,268.918,-623.977,-2837.16,1174.55,750.557,18.377,-1340.93,-588.187,466.217,-1781.46,1629.51,-2486.44,-1288.58,2452.8,1352.85,-2313.51,-2044.04,1104.77,-2683.29,1261.75,-367.658,-543.967,-1464.81,568.799,535.262,-4026.87,-864.844,2239.29,-1140.52,295.446,3492.7,928.252,-4585.68,456.071,3933.44,-2422.53,-864.369,1027.45,2343.1,-1129.35,-3800.96,39.4966,2400.49,-1803.08,-1487.72,3520.47,3194.25,-7791.96,7984.96,3704.98,-7116.68,507.383,8931.03,-39.1743,-5546.52,2128.4,-1793.32,-8014.03,-1693.3,-5.65234,-6282.96,-10113.4,6798.5,-430.881,-8578.26,-4312.04,1222.43,7304.28,-11166.3,3182.52,10002.7,-9664.1,-6328.61,-2672.86,1891.92,-19830,-7726.63,4716.02,-1420.32,-13857.7,3203.17,-11511.3,-6184.09,-668.919,18297,7107.36,-10435.1,22094.3,21380.7,-9036.23,-18236,20599.7,25732.6,9348.3,231.593,28712.3,-9916.73,-31713.4,31261,8880.65,1584.49,25368.6,-54939.7
22492.4,-40426.5,30060,36988.1,-1633.05,14557,10473,4739.95,16298.5,41994.6,22664,31587.6,2804.84,1190.95,-11679.1,-18267.9,26976.7,11503.6,15817.3,10141.1,-8569.27,8554.78,9785.93,230.805,-5252.94,6668.5,2109.93,-4601.99,-3163.58,11178.4,3610.92,1505.29,3787.71,8238.58,6513.74,-6916.22,-11602.1,-4163.25,18344.7,13055.8,-904.797,-4009.61,-11672.8,3989.57,11824.8,-2749.46,-7406.58,6927.29,4487.91,1706.23,-4044.9,-1823.42,-728.929,-2720.54,-1899.13,8592.35,3244.38,-1570.54,-4107.2,-2028.61,-448.177,4850.89,3770.44,-6082.85,3034.88,2573.35,603.995,-2788.26,-1395.31,1189.02,3165.44,-3694.87,1240.43,2399.9,768.925,-2591.55,-3181.08,1619.2,954.216,-536.126,-1776.86,-623.72,-176.721,-1423.57,-43.6541,295.058,-1271.7,-1646.12,139.141,-296.7,2092.95,-827.338,-1463.49,-3.8877,-1804.07,1238.08,878.041,-2315.9,125.252,665.544,-1772.1,-90.5215,-1615.31,-403.945,881.609,-1461.54,-1694.74,1070.23,-515.541,-1127.64,-476.904,-1023.25,-300.233,71.0352,-1242.67,-1500.98,555.57,456.684,-2897.9,-895.904,-794.025,-1114.79,125.916,-148.511,-1056.89,-858.424,-863.776,-2893.84,1998.31,-874.395,-2263.12,-856.641,1030.48,-1559.43,-4543.99,1103.86,-717.923,-4604.51,-1638.37,2017.76,-2748.71,-4557.05,-721.782,-280.776,-1863.95,-1716.42,-1430.63,-152.347,-153.489,-562.3,-3663.61,-1839.47,3204.17,214.193,-4300.65,-1600.2,3534.62,-1200.14,-5875.38,-3527.02,4272.57,1336.28,-6382.95,-3804.6,10776.1,-4221.24,-4376.99,4178.55,3573.66,-4237.88,328.855,6480.17,-5717.33,-5328.44,-2559.24,-1063.43,-4066.57,-4567.86,2862.9,-6144.94,-4671.88,-12913.5,7711.54,1008.53,-7935.54,-4263.36,1196.68,-2005.42,45.8853,-6657.37,-7170.42,108.956,-8782.15,-12415.5,1503.2,-3466.27,-7250.37,-10953.1,-4014.89,-14852.8,-8234.06,12958.2,-12199.8,-19345.3,9491.09,17000.9,-32520.4,-25871.4,25779.3,-17568.4,-29471.1,50042.7,-13827.7,-24218.4,-2850.58,-17048.3,28606.3,2718.98,-52499.5,24007.9
61007.8,-5112.78,7817.02,-1152.29,50252.6,3432.35,4683.67,33531.6,-22510.6,-29671.6,26543.9,-13264.3,18479.3,-2442.47,11763,15887.6,-12242.2,-5367.47,9781.9,7510.8,15546.5,-13070.9,-24521.5,251.452,-1988.45,3067.74,3427.42,4555.48,-11003.4,6092.11,9104.28,-8467.71,-5663.28,3522.9,-573.862,1140.61,100.365,-10883.2,-1481.53,-106.407,7841.77,-4154.38,-6315.23,-8539.12,129.135,9098.87,424.921,-5503.74,-5460.71,-3326.17,4183.29,887.031,-4136.92,-1900.87,1171.65,-773.774,-465.278,-5004.64,5420.25,-2346.61,-6840.4,-1803.37,4119.66,2261.27,-2530.32,-7191.34,1879.56,-253.51,-3317.59,1312.3,1218.52,-463.483,-1912.89,-1101.99,-2349.79,-1341.94,4243.99,-1229.87,-6179.82,1352.88,1774.57,-4471.47,-1545.56,-996.236,-827.756,653.948,-1229.03,-2607.57,-980.019,-1496.67,-2204.31,1563.88,-1073.99,-2484.16,296.661,-1400.61,-1926.71,-1019.08,335.104,-16.6147,-2123.17,-1391.38,-78.1763,-1676.97,-247.185,-1091.03,-674.622,-1135.55,-184.207,-457.987,-1527.89,-920.667,-417.316,-642.718,-47.9238,-1271.73,-1283.32,-978.578,-142.725,-1714.03,-1322.27,-511.817,-1460.88,-168.524,-1453.15,71.7075,14.3906,-1774.31,-995.885,205.158,1104.3,-706.277,-2133.99,-2505.03,2576.4,-1438.86,-3583.28,445.455,698.669,-2183.16,-4314.29,-279.481,1625.13,-4405.48,-2351.12,2294.64,-1363.6,-3947.82,693.364,-1267.86,-1476.51,11.4094,959.747,-1298.88,-3.96387,-3589.87,1717.74,-571.814,-4219.63,1046.69,-434.872,-2305.09,496.75,2178.02,-3697.49,1674.77,2294.13,-759.966,2211.12,2536.1,-1156.49,3794.98,719.46,-2645.26,-1287.54,-4595.56,3192.75,2163.24,-2926.62,-1671.49,-1850.96,-2513.97,-6799.97,10206.3,-1559.85,-5373.08,526.564,5373.62,-8393.01,3947.56,7080.34,-6232.44,-15115.8,9446.46,12051,-10365,-17306.3,14817.6,4382.51,-16324.8,6934.23,-3299.86,-7399.66,-13541.5,15163.7,10488.9,-1293.21,-32237.3,-9198.28,6086.69,-20583.1,28905.8,-6604.81,-46068,22240.1,-29804.3,22596.6,-26871.5,3008.69,-10118.4
-10862.5,8836.65,-18764.8,-10481.5,-26950.6,41272.2,-38751.8,-21965.3,2466.22,-9364.21,-67393.5,21411.1,-23141.9,13170.5,35787.1,168.454,19238.5,-13867.4,-12263,-22598.8,-13464.1,18168.3,-9156.2,-18487.2,-12858.6,4544.84,14253.7,-4400.37,-5497.94,-7141.32,6907.25,-3489.81,1579.9,-2993.54,-7241.26,-4571.86,10902,7722.76,-12812.9,-7120.76,-6480.53,8246.92,3157.16,4.07861,-4897.16,-5685.89,-3428.48,1278.99,-5035.54,-3262.52,3470.29,488.595,-5310.36,3108.45,1598.58,-6070.21,-2736.32,6723.82,2398.7,-2599.06,-103.941,-1376.98,-984.237,-2441.91,-621.386,4053.82,-2894.04,762.236,-947.563,-1219.65,-726.512,1232.78,-157.287,2572.06,-3100.96,1588.47,1225.71,-33.318,-860.484,-783.547,2614.96,-813.425,-896.949,1418.72,-664.905,-1772.27,2441.8,1018.53,-1932.83,-1860.23,1398.98,1488.49,33.4355,-241.209,53.0312,-268.619,243.028,600.609,-1025.27,-454.44,1379.74,1744.91,-838.238,-1238.68,139.438,2431.06,-777.505,-241.137,216.937,910.371,1771.92,-384.226,-290.26,923.848,423.318,2012.83,-35.2695,-907.983,1057.87,1392.07,253.016,-1056.02,1503.32,-427.338,189.504,728.395,2335.2,-1120.91,-185.8,3238.68,-763.534,1399.62,1658.27,986.026,-1686.91,2852.67,816.916,-1284.5,1187.19,2379.25,1332.1,-1717.72,-3822.2,2283.5,2134.78,-25.7366,-591.15,-58.989,1285.22,2345.85,-3323.38,799.676,3683.55,941.919,1324.6,2341.91,-2642.95,1591.74,3156.62,-3293.84,240.432,3271.95,1565.95,2115.72,-1031.67,1977.42,76.3103,4755.66,1618.58,1674.89,3214.67,-685.334,6291.6,714.425,2991.6,1922.06,-331.812,2328.11,3056.35,2006.02,4836.39,1466,-111.84,1798.7,3857.19,-2310.3,4064.07,1463.7,5681.11,9482.38,-6273.81,-6232.98,11634.9,-2289.42,3972.03,4218.16,2962.55,3497.97,10072.1,373.83,12603.4,24682.2,-26915,-1334.16,34312,19917.4,3523.45,-2677.45,-24471.8,-541.076,14915.8,2294.18,17796.1,-4357.68,-29907.2,-9609.59,14016,-8862.78,-32130.2,34128.3
21891.8,-28816.5,12582,-4722.94,-11417.9,-18119.9,43717.7,-9275.99,-1584.56,8715.47,23756.1,-58065.8,18344.5,-29618.5,16103,11045.1,3006.96,18577.1,-31445.3,1971.17,-25123.9,-11167.3,1981.57,7937.08,2882.3,-6850.74,-17523.4,11146.1,9068.21,-11379.8,-4707.1,4636.35,2870.6,-1637.19,-595.519,-5047.53,657.619,-460.811,10855.6,1439.56,-7074.21,-9025.73,5194.57,9403.86,1172.73,-3864.42,-10856.3,-7010.97,8371.13,5162.14,-4013.85,-5458.36,766.517,-614.324,-1708.99,-3114.44,2382.35,5333.68,-352.826,-3929.3,2167.77,4321.51,-4150.43,-5954.04,4831.73,6220.94,-3305.03,-72.8906,4109.42,-3762.47,-2539.22,1582.12,1962.67,-2012.16,5669.29,444.816,-3160.27,-1796.73,2907.58,562.615,0.78418,241.776,3473.72,666.493,-3483.77,-1613.39,2390.06,2725.8,-1218.64,870.704,-800.905,1431.31,-441.931,-249.524,277.898,261.196,473.417,2239.89,-920.53,-781.529,1410.85,-145.144,-82.708,1199.45,440.421,-1009.54,188.012,403.727,241.319,631.895,-396.703,493.551,813.849,228.946,516.666,-41.7988,1994.2,1174.84,-1893.1,-542.677,1201.7,1936.18,-1305.01,886.412,253.604,-712.518,658.206,2495.17,-1550.08,-2392.7,4346.44,2055.68,-891.293,-1106.87,3244.08,349.608,-6.89648,972.713,150.98,1760,1926.09,-737.246,-126.001,-1466.19,-1508.44,363.173,1531.8,1029.15,1121.04,-1723.01,1503.78,-2432.65,429.024,-562.995,2142.76,3294.75,-1770.26,-95.5361,-1915.33,1941.09,-3289.76,1447.87,3754.99,-2551.62,2422.41,1866.79,430.217,-8546.13,6869.28,4325.04,-3862.08,200.552,3989.91,-1651.32,82.3979,5227.09,-590.764,-5649.53,2508.71,7913.62,-4737.04,826.974,12185.2,102.667,-11033.2,3030.64,12427.6,6582.51,-12533,4608.65,18591.7,-15949.9,-9589.41,19017.8,-5094.16,-2508.72,6300.15,-4765.4,3671.51,20900.4,4359.08,-13738.5,12791.5,-1266.38,9627.15,25230.3,17923.6,604.781,-29205,3494.3,19479.4,-12922.1,28797.5,6642.81,-29306.7,11402.7,-18728.6,-2211.39,16908.3,-29712.9
